url,frequency
www.costco.ca/akam/11/pixel_7366ad57,1
"www.costco.ca/frigidaire----cong%c3%a9lateur-vertical-blanc-de-5,8-pi-cu-avec-commande-de-r%c3%a9glage-de-la-temp%c3%a9rature.product.100501193.html",1
www.costco.ca/jardini%c3%a8re-d%e2%80%99int%c3%a9rieur-purificatrice-d%e2%80%99air-pots-en-cuivre-bross%c3%a9-paquet-de-4.product.100846783.html,1
www.costco.ca/idesign-4-piece-kitchen-bins-set-.product.100686499.html,1
www.costco.ca/apple-ipad-pro-12.9-in.-1-tb--wi-fi%2c-apple-m1-chip.product.100761872.html,1
www.costco.ca/akam/11/pixel_20b8266b,1
www.costco.ca/akam/11/pixel_5b1681eb,1
www.costco.ca/archer-8-piece-dining-set.product.100361134.html,1
customerservicefr.costco.ca/app/answers/detail/a_id/1372/related/1,1
www.costco.ca/kidkraft-quinn-espresso-bookcase-with-reading-nook.product.100533503.html,1
www.costco.ca/akam/11/pixel_343ad20d,1
costco.ca/hamilton-beach-6.5-cu.-ft.-stainless-steel-upright-freezer.product.100773832.html,1
www.costco.ca/akam/11/pixel_36cf6d68,1
www.costco.ca/akam/11/pixel_3b27bc71,1
www.costco.ca/akam/11/pixel_17f67319,1
www.costco.ca/akam/11/pixel_7f12d44b,1
www.costco.ca/akam/11/pixel_7b5e7aa9,1
"www.costco.ca/miss-vickie's---spicy-dill-pickle-flavour-kettle-cooked-potato-chips,-40-%C3%97-40-g.product.100796887.html",1
www.costco.ca/lg---r%c3%a9frig%c3%a9rateur-profondeur-comptoir-de-36-po-et-de-22-pi-cu-en-acier-inoxydable-%c3%a0-technologie-instaview-et-porte-dans-la-porte.product.100488817.html,1
www.costco.ca/.product.100716429.html,1
www.costco.ca/cristina-b-womens-sleeveless-blouse.product.100726064.html,1
www.costco.ca/.product.100761713.html,1
www.costco.ca/.product.100695273.html,1
"www.costco.ca/acer---ordinateur-portable-de-jeux-nitro-5-an515-45-r84q,-amd-ryzen-7-5800h.product.100978508.html",1
www.costco.ca/.product.100821428.html,1
www.costco.ca/akam/11/pixel_157043ef,1
memejour.costco.ca/store/get-help/7591594796831360,1
www.costco.ca/akam/11/pixel_2f84bb09,1
www.costco.ca/tommy-hilfiger-robe-%C3%A0-manches-courtes-pour-femmes.product.100738811.html,1
tires.costco.ca/akam/13/pixel_b8652e9,1
www.costco.ca/wings-of-fire-box-set-books-1-5.product.100702913.html,1
"www.costco.ca/holmes-winter-latex-work-gloves,-3-pack.product.100681372.html",1
www.costco.ca/.product.100458475.html,1
www.costco.ca/akam/11/pixel_4aac27c,1
"www.costco.ca/mr.-noodles---nouilles-instantan%c3%a9es-%c3%a0-saveur-simul%c3%a9e-de-poulet,-paquet-de-24.product.100522935.html",1
www.costco.ca/.product.100775093.html,1
www.costco.ca/amisco---chaise-washington-brune.product.100214414.html,1
www.costco.ca/akam/11/pixel_36cf8267,1
www.costco.ca/akam/11/pixel_4302598c,1
www.costco.ca/akam/11/pixel_3f800eed,1
www.costco.ca/tommy-hilfiger-%e2%80%93-chandail-%c3%a0-capuchon-pour-femme.product.100758785.html,1
www.costco.ca/akam/11/pixel_6b2ef74b,1
www.costco.ca/akam/11/pixel_7d9fe9a8,1
www.costco.ca/akam/11/pixel_cce8685,1
"www.costco.ca/kewpie-deep-roasted-sesame-dressing-and-marinade,-887-ml.product.100559203.html",1
www.costco.ca/american-tourister-alton-bay-78.74-cm-(31-in.)-large-spinner.product.100733435.html,1
costco.ca/st.-john-ambulance®-nova-scotia-regulated-first-aid-kit.product.100285448.html,1
www.costco.ca/wet-gear-locker-sport-dryer-and-organizer-rack.product.100239542.html,1
www.costco.ca/akam/13/pixel_124e5e4c,1
www.costco.ca/.product.100696365.html,1
costco.ca/oxo-5-piece-kitchen-essentials-set.product.100494533.html,1
www.costco.ca/akam/11/pixel_73697ee7,1
costco.ca/zealand-modern-9-piece-dining-set.product.100733450.html,1
www.costco.ca/kanal-coastal-soft-grey-4-drawer-chest.product.100708470.html,1
www.costco.ca/.product.100718207.html,1
www.costco.ca/akam/11/pixel_43b07c3a,1
www.costco.ca/microsoft---ordinateur-de-bureau-tout-en-un-surface-studio-2%2c-anglais%2c-i7-7820hq.product.100462640.html,1
www.costco.ca/.product.100806022.html,1
"www.costco.ca/hp-14a-na0030ca-chromebook,-n5000.product.100673564.html",1
www.costco.ca/akam/11/pixel_6b33a75b,1
www.costco.ca/akam/13/pixel_45e6e6b1,1
www.costco.ca/rubbermaid-brilliance-food-storage-set%2c-18-piece.product.100591617.html,1
www.costco.ca/akam/11/pixel_116c63a4,1
www.costco.ca/whitley-willows-super-micro-bath-mat.product.100780505.html,1
www.costco.ca/.product.100666241.html,1
www.costco.ca/akam/11/pixel_35423fe7,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBWB/s84862852738669,1
www.costco.ca/akam/11/pixel_3c8fa984,1
mobility.costco.ca/en/virgin-mobile-canada-rate-plans/long-distance/,1
www.costco.ca/akam/11/pixel_123a7ef6,1
www.costco.ca/akam/11/pixel_72fb7bae,1
"costco.ca/tilley-women's-comfort-bralette,-2-pack.product.100715961.html",1
"www.costco.ca/brother-tn-760-k-high-yield-toner-cartridge,-2-pack-.product.100497924.html",1
www.costco.ca/bench-computer-backpack.product.100682973.html,1
www.costco.ca/.product.100253322.html,1
www.costco.ca/akam/11/pixel_1572eaa2,1
www.costco.ca/dove-antiperspirant-deodorant-for-men%2c-5-x-76-g.product.100564075.html,1
www.costco.ca/akam/11/pixel_517da7b9,1
www.costco.ca/akam/11/pixel_dfc2c5f,1
www.costco.ca/akam/11/pixel_348e3ea3,1
www.costco.ca/akam/11/pixel_7d9fec5b,1
"www.costco.ca/pantene-pro-v-shampoo-and-conditioner,-2-x-1.13-l.product.100778105.html",1
www.costco.ca/.product.100422008.html,1
"www.costco.ca/thomasville-modern-queen-upholstered-bed,-beige.product.100698163.html",1
www.costco.ca/akam/11/pixel_a8409b9,1
"costco.ca/maynards-treat-size,-1.9-kg.product.100782461.html",1
www.costco.ca/akam/11/pixel_40eff886,1
www.costco.ca/obusforme-obusessential-35.6-cm-(14-in.)-fusion-queen-mattress.product.100516287.html,1
www.costco.ca/.product.100758585.html,1
www.costco.ca/akam/11/pixel_44a920a7,1
www.costco.ca/akam/11/pixel_10dbfd8e,1
www.costco.ca/.product.100719404.html,1
www.costco.ca/akam/11/pixel_45d50820,1
mobility.costco.ca/en/rogers-rate-plans/plan/6077/fixed-light-data-only-plan-100-mb-for-rocket-hubs-hotspots-rocket-stickets-and-tablets/,1
www.costco.ca/akam/11/pixel_1237bde0,1
costco.ca/adidas-youth-jogger.product.100947917.html,1
www.costco.ca/akam/11/pixel_34b20c66,1
www.costco.ca/akam/11/pixel_399d42b2,1
www.costco.ca/akam/11/pixel_301a3fcc,1
sameday.costco.ca/social-redirect/instacart_link,1
www.costco.ca/lithium-polymer-battery-replacement-with-charger-for-men's-or-women's-heated-gloves.product.100722483.html,1
costco.ca/blundstone-510-voltan-boots.product.100981570.html,1
www.costco.ca/akam/11/pixel_7f1d47d6,1
www.costco.ca/lego-city-advent-calendar---60303.product.100800556.html,1
www.costco.ca/akam/11/pixel_2f6c8fa4,1
www.costco.ca/akam/11/pixel_525356ff,1
www.costco.ca/.product.100410499.html,1
www.costco.ca/.product.100540237.html,1
www.costco.ca/akam/11/pixel_4d386dcd,1
www.costco.ca/akam/11/pixel_40edd8ba,1
www.costco.ca/akam/11/pixel_7e243d27,1
www.costco.ca/akam/11/pixel_76f8f165,1
www.costco.ca/akam/13/pixel_31a855c,1
www.costco.ca/.product.100659545.html,1
www.costco.ca/denon-home-150-hautparleur-st%c3%a9r%c3%a9o-sans-fil-bluetooth-avec-heos-int%c3%a9gr%c3%a9.product.100682365.html,1
www.costco.ca/youva-skinfusions---s%c3%a9rum-de-vitamin-a-et-5%25-bakuchiol-refine%2c-2-x-20-ml.product.100713306.html,1
www.costco.ca/akam/11/pixel_7362833f,1
www.costco.ca/akam/11/pixel_39b062dd,1
www.costco.ca/thomasville---grand-lit-%c3%a0-rev%c3%aatement-en-tissu.product.100534300.html,1
www.costco.ca/akam/11/pixel_1232f507,1
www.costco.ca/akam/11/pixel_5deeef25,1
www.costco.ca/akam/11/pixel_5bdb38e8,1
www.costco.ca/akam/11/pixel_3b1331cc,1
www.costco.ca/akam/11/pixel_1237c1df,1
www.costco.ca/akam/11/pixel_2f669aaa,1
www.costco.ca/akam/11/pixel_123a7ecb,1
www.costco.ca/.product.100498401.html,1
www.costco.ca/.product.1438728.html,1
www.costco.ca/akam/11/pixel_77404fc5,1
www.costco.ca/akam/11/pixel_2fc6e644,1
www.costco.ca/akam/11/pixel_6b3fa24b,1
www.costco.ca/akam/11/pixel_2f6c8f3d,1
www.costco.ca/akam/11/pixel_399fcc55,1
www.costco.ca/glendale---ensemble-de-2-chaises-longues-%c3%a0-4-positions.product.100385050.html,1
www.costco.ca/akam/11/pixel_45e6de65,1
www.costco.ca/casada-powerboard.product.100540920.html,1
www.costco.ca/greenworks-pro-80v-18%e2%80%9d-2.0-kw-brushless-chainsaw.product.100689235.html,1
www.costco.ca/.product.100769377.html,1
www.costco.ca/matricom---lecteur-multim%c3%a9dia-en-continu-android-g-box-q3.2-pour-t%c3%a9l%c3%a9viseur-avec-clavier-r%c3%a9tro%c3%a9clair%c3%a9.product.100515914.html,1
www.costco.ca/nardi%e2%80%93-ensemble-bistro--de-3-pi%c3%a8ces-aria-spritz.product.100652336.html,1
www.costco.ca/akam/13/pixel_2166eee,1
www.costco.ca/akam/11/pixel_13ae113a,1
"media-cdn.costco.ca/www3/;MID=182839;type=viewableimpression;placementID=1778764;setID=530933;channelID=0;CID=653220;BID=520661213;TAID=0;place=0;matches=[""FR""];referrer=https:/www.costco.ca",1
www.costco.ca/serengeti-timberview-sunglasses.product.100344082.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBSQ/s74138435633684,1
www.costco.ca/akam/11/pixel_7e4017ce,1
www.costco.ca/akam/11/pixel_6b39b35c,1
"www.costco.ca/apple-ipad-pro-de-11.0-po,-128-go,-wi-fi,-puce-m1-chip.product.100761811.html",1
mobility.costco.ca/fr/fido-plans-tarifaires/plan/14673/forfaits-donnes-appels-et-textos-minutes-illimites-partout-au-canada-15-go/,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBWB/s95352042137039,1
www.costco.ca/akam/11/pixel_18147f00,1
www.costco.ca/apple-iphone-14-pro-max-1tb-unlocked.product.PII_Annalect_Identified_02.html,1
www.costco.ca/akam/13/pixel_b8612b9,1
www.costco.ca/.product.100942290.html,1
www.costco.ca/akam/11/pixel_43b07a53,1
www.costco.ca/akam/13/pixel_31a980c,1
costco.ca/body-glove-waterpark-inflatable-floating-dock.product.100569932.html,1
www.costco.ca/akam/13/pixel_218852d,1
www.costco.ca/akam/11/pixel_13c4b1b2,1
"www.costco.ca/vegan-pro-plant-based-protein-powder,-2-x-908-g.product.100835024.html",1
www.costco.ca/akam/11/pixel_5252189c,1
www.costco.ca/akam/13/pixel_1570bcb9,1
www.costco.ca/akam/11/pixel_399e9ea9,1
www.costco.ca/.product.1659678.html,1
www.costco.ca/akam/11/pixel_18262409,1
www.costco.ca/.product.2021880.html,1
www.costco.ca/akam/11/pixel_febd15a,1
costco.ca/oral-b-professional-clean-4000-rechargeable-toothbrush.product.100729444.html,1
www.costco.ca/weatherproof---manteau-d'hiver-pour-homme.product.100781011.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LBWB/s39612864847861,1
www.costco.ca/akam/11/pixel_a81a738,1
www.costco.ca/akam/11/pixel_125f299f,1
www.costco.ca/akam/11/pixel_6fe69eca,1
www.costco.ca/samsung-55-in.-smart-4k-qled-hdr-tv-qn55q80a.product.100759324.html,1
www.costco.ca/apple-airpods-pro-2e-g%c3%a9n%c3%a9ration.product.PII_Annalect_Identified_02.html,1
costco.ca/gourmet-setting-bistro-60-piece-flatware-set.product.100423917.html,1
www.costco.ca/akam/13/pixel_34b20cab,1
www.costco.ca/akam/11/pixel_517d7b7e,1
www.costco.ca/borneo-48-in.-single-vanity--with-wood-framed-mirror.product.100532495.html,1
www.costco.ca/akam/11/pixel_1cfe66ad,1
www.costco.ca/diamond-cut-3-band-ring-in-tri-colour-gold.product.100691717.html,1
www.costco.ca/akam/11/pixel_45ecd8fc,1
www.costco.ca/akam/11/pixel_5bdb63b9,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCUM/s57324436366376,1
www.costco.ca/akam/11/pixel_1232f70e,1
www.costco.ca/sur-la-table---friteuse-%c3%a0-air-chaud-de-12%2c3-l-(13-qt).product.100806024.html,1
www.costco.ca/akam/11/pixel_b8621d6,1
www.costco.ca/stem-mechanics:-pulley-drives.product.100836198.html,1
www.costco.ca/akam/11/pixel_1572adee,1
"costco.ca/sony-85""-class---x80k-series---4k-uhd-led-lcd-tv.product.100985641.html",1
www.costco.ca/akam/11/pixel_1761bec7,1
customerservicefr.costco.ca/app/promopriceconfirm/refno/210106-003097,1
www.costco.ca/akam/11/pixel_7138ee0f,1
www.costco.ca/akam/11/pixel_b0e3a53,1
costco.ca/muskoka-sinclair-60-in.-media-electric-fireplace-with-led-lights-and-bluetooth.product.100325846.html,1
costco.ca/.product.100413521.html,1
www.costco.ca/akam/11/pixel_af65c6d,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCS4/s31836501574077,1
"www.costco.ca/royal-sovereign-shredder-lubricant-sheets,-10-packs-of-10.product.100139244.html",1
www.costco.ca/akam/11/pixel_3404efdc,1
www.costco.ca/akam/11/pixel_af6570f,1
www.costco.ca/file-folders.html,1
www.costco.ca/akam/11/pixel_a82c921,1
www.costco.ca/tuffy---pyjama-pour-b%c3%a9b%c3%a9.product.100503541.html,1
www.costco.ca/akam/11/pixel_5aff0225,1
www.costco.ca/akam/11/pixel_43ad4154,1
www.costco.ca/akam/11/pixel_6b2f06a4,1
www.costco.ca/akam/11/pixel_1570be1c,1
www.costco.ca/akam/11/pixel_a70e4de,1
www.costco.ca/kenneth-cole-new-york-women%e2%80%99s-leather-chelsea-boot.product.100712737.html,1
costco.ca/canadian-down-&-feather-company-hutterite-down-perfect-firm-pillow.product.100412537.html,1
www.costco.ca/akam/11/pixel_13b0c474,1
www.costco.ca/akam/11/pixel_3c8d4e2d,1
www.costco.ca/akam/13/pixel_b8652db,1
www.costco.ca/akam/11/pixel_7cac3d87,1
www.costco.ca/akam/11/pixel_123a623c,1
www.costco.ca/akam/11/pixel_157040c8,1
www.costco.ca/kairos-georgian-shores-18.28-cm-(7.2-in.)-spc-vinyl-plank-flooring.product.100720837.html,1
www.costco.ca/akam/13/pixel_13c4c268,1
"www.costco.ca/intuit-turboimp%c3%b4t-de-luxe-2020,-8-d%c3%a9clarations,-anglais,-t%c3%a9l%c3%a9chargement-num%c3%a9rique.product.100718486.html",1
www.costco.ca/akam/11/pixel_3404eb64,1
www.costco.ca/amisco-monza-blue-bar-or-counter-stool.product.100520794.html,1
www.costco.ca/lg-70-in.-smart-4k-uhd-tv-70up7070.product.100814980.html,1
www.costco.ca/akam/11/pixel_73512f2a,1
www.costco.ca/ecr4kids---buccaneer-boat.product.100308122.html,1
www.costco.ca/sleep-science-black-diamond-plus-split-king-mattress-with-q-plus-adjustable-base.product.100529502.html,1
www.costco.ca/akam/11/pixel_6a0c965b,1
costco.ca/lacoupe-orgnx-babassu-and-moringa-oil-bundle.product.100728373.html,1
www.costco.ca/akam/11/pixel_17b4f44a,1
www.costco.ca/akam/11/pixel_1233022f,1
www.costco.ca/akam/11/pixel_44c7a6df,1
www.costco.ca/akam/11/pixel_72c42d77,1
www.costco.ca/true-48in-white-2-sliding-door-refrigerator.product.10366641.html,1
www.costco.ca/akam/13/pixel_1bb85d8d,1
www.costco.ca/akam/11/pixel_182c4c1a,1
"www.costco.ca/apple---macbook-air-de-13-po-gris-cosmique-avec-applecare+,-puce-m1-d%e2%80%99apple,-m%c3%a9moire-vive-de-8-go-et-disque-ssd-de-512-go.product.100696310.html",1
www.costco.ca/akam/11/pixel_18323d6d,1
www.costco.ca/canterbury---tr%c3%a9s-grand-lit-rangement-%c3%a0-levage-capitonn%c3%a9-moderne.product.100769936.html,1
www.costco.ca/akam/11/pixel_5dedaac6,1
www.costco.ca/akam/13/pixel_1237ed81,1
www.costco.ca/premium-fresh-winter-garden-hanging-basket.product.100430914.html,1
www.costco.ca/kenneth-cole-2-wheel-carry-on-upright-with-computer-compartment.product.PII_Annalect_Identified_02.html,1
www.costco.ca/tricycle-%c3%a0-assistance-%c3%89lectrique-trivel-e-azteca.product.100793378.html,1
www.costco.ca/johnny-vac-complete-10.7-m-(35-ft.)-hose-and-air-brush-set.product.100666716.html,1
www.costco.ca/akam/11/pixel_40028789,1
www.costco.ca/ecarpetgallery-norabel-collection-iman-indoor-area-rug.product.100789285.html,1
www.costco.ca/akam/11/pixel_2d04dfd,1
www.costco.ca/.product.100807340.html,1
www.costco.ca/akam/11/pixel_2cfbc3f4,1
www.costco.ca/caterpillar-men%e2%80%99s-popover-hoodie.product.PII_Annalect_Identified_02.html,1
www.costco.ca/akam/11/pixel_ff77581,1
www.costco.ca/akam/11/pixel_123302ef,1
www.costco.ca/levi's-505-men%e2%80%99s-regular-straight-jeans.product.100792090.html,1
"costco.ca/asus-expertbook-b9450fa-q73vp-cb-laptop,-i7-10610u-vpro.product.100733458.html",1
www.costco.ca/akam/11/pixel_1b8899a5,1
customerservice.costco.ca/app/answers/list/kw/delivery address/page/1,1
www.costco.ca/mckenzy---balancelle-de-jardin.product.100707841.html,1
www.costco.ca/sani-guard-%e2%80%93-grands-gants-en-latex-12-paires.product.100776009.html,1
www.costco.ca/akam/11/pixel_349a46cc,1
"www.costco.ca/collier-grappe-%c3%a0-diamants-ronds-taille-brillant-(1,00-ct).product.100782011.html",1
www.costco.ca/akam/13/pixel_d4832e9,1
www.costco.ca/akam/11/pixel_3c914a8c,1
www.costco.ca/akam/13/pixel_5260f7a0,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCS4/s43638955537444,1
"www.costco.ca/kirkland-signature-triple-blade-refill-cartridges,-18-count.product.100733076.html",1
www.costco.ca/akam/11/pixel_61eb7cfe,1
www.costco.ca/akam/11/pixel_5f95f021,1
www.costco.ca/cecelia-modern-grey-upholstered-fabric-king-bed.product.100675632.html,1
www.costco.ca/boss-by-hugo-boss-0929s-sunglasses.product.100530444.html,1
www.costco.ca/akam/13/pixel_36ae0e92,1
"costco.ca/floor-choice-mats,-2-pack.product.100425031.html",1
"www.costco.ca/resinite-gold-commercial-all-purpose-plastic-food-wrap,-43-cm-%c3%97-762-m.product.100417314.html",1
www.costco.ca/.product.100793370.html,1
www.costco.ca/akam/11/pixel_40f011fc,1
www.costco.ca/akam/11/pixel_5250d553,1
www.costco.ca/akam/11/pixel_7ba23455,1
www.costco.ca/.product.1225807.html,1
www.costco.ca/bully-folding-hitch-mount-cargo-basket.product.100250476.html,1
www.costco.ca/akam/11/pixel_65369f7b,1
www.costco.ca/akam/11/pixel_28f4936,1
www.costco.ca/akam/11/pixel_76f902c5,1
www.costco.ca/.product.100777984.html,1
www.costco.ca/akam/11/pixel_a6e8aa3,1
www.costco.ca/balai-d%e2%80%99essuie-glace-hybride-michelin-stealth-c%c3%b4t%c3%a9-conducteur.product.100458475.html,1
www.costco.ca/lg-24-in.-white-built-in-front-control-dishwasher-with-3rd-rack-and-thinq-technology.product.100757824.html,1
www.costco.ca/akam/11/pixel_3b88fbc8,1
www.costco.ca/akam/11/pixel_449857fa,1
"www.costco.ca/kirkland-signature-thai-hom-mali-jasmine-rice,-8-kg.product.100539063.html",1
"www.costco.ca/kirkland-signature-pillow-top-orthopedic-pet-bed,-brown.product.100694515.html",1
www.costco.ca/akam/11/pixel_6b3ad85d,1
www.costco.ca/ove-table-bras%C3%A9ro-bentley.product.100514821.html,1
www.costco.ca/protect-a-bed---premium-mattress-protector-kit.product.100986183.html,1
www.costco.ca/akam/11/pixel_76b40360,1
www.costco.ca/purex-after-the-rain-ultra-concentrated-laundry-detergent%2C-250-wash-loads.product.100858215.html,1
www.costco.ca/akam/11/pixel_a88d4da,1
costco.ca/warehouse-locations/port-coquitlam-bc-255.html,1
www.costco.ca/akam/11/pixel_dfb04ae,1
www.costco.ca/.product.167668.html,1
www.costco.ca/akam/13/pixel_62b3a445,1
"costco.ca/acer-cp311-3h-k0hg-2-in-1-chromebook,-mediatek-mt8183c.product.100710164.html",1
www.costco.ca/akam/11/pixel_348e029f,1
www.costco.ca/akam/11/pixel_4b6ddf5,1
www.costco.ca/.product.100699023.html,1
tires.costco.ca/akam/11/pixel_26a68197,1
www.costco.ca/akam/11/pixel_76b18cde,1
www.costco.ca/palram-ledro-10-ft.-x-10-ft.-enclosed-gazebo.product.100536439.html,1
www.costco.ca/akam/11/pixel_13ace744,1
www.costco.ca/akam/11/pixel_426306db,1
www.costco.ca/akam/11/pixel_66b72da3,1
www.costco.ca/luminus-hardwired-2-head-motion-sensing-security-light.product.100280088.html,1
www.costco.ca/akam/11/pixel_4b7d7bb,1
www.costco.ca/aerobin-%e2%80%93-composteur.product.100038900.html,1
retailmenot.com/ca/view/costco.ca,1
www.costco.ca/akam/11/pixel_a7ad334,1
"costco.ca/bullseye-8-oz.-snack-station-countertop-popcorn-machine,-black.product.100215517.html",1
www.costco.ca/akam/13/pixel_31a9b2f,1
www.costco.ca/akam/11/pixel_7e247b91,1
www.costco.ca/princess-cut-diamond-stud-earrings-(1.60-ctw).product.100504613.html,1
www.costco.ca/akam/11/pixel_4a8540e,1
www.costco.ca/akam/11/pixel_7fa85a00,1
www.costco.ca/akam/11/pixel_7b99bd24,1
sameday.costco.ca/shop/categories/206,1
www.costco.ca/akam/11/pixel_a7231f6,1
www.costco.ca/akam/11/pixel_6a0b6a05,1
www.costco.ca/akam/11/pixel_7986dea3,1
www.costco.ca/akam/11/pixel_6f5d8019,1
www.costco.ca/akam/11/pixel_399e408c,1
costco.ca/dupray---nettoyeur-à-vapeur-one-plus.product.100408603.html,1
www.costco.ca/akam/11/31a9a2a,1
customerservice.costco.ca/app/answers/detail/c/10/a_id/8320/session/L2F2LzEvdGltZS8xNjQ2MTYwNTI4L2dlbi8xNjQ2MTYwNTI4L3NpZC9mVTVCQjZrbW0lN0VDUWtUXzZ3MzQwd2VvWFVBRHNJa19za0piRGc5dkdKc1ZMOWxBU05XWlc3RkJRTHQxNTVBREJqZ24zQWdISEpya1JaU0tHeDVJNWpGNk9IeGZoN3JSOFF2MEhEd05ZVUgzV3RFTCU3RUhYbGVCbE1RJTIxJTIx,1
"www.costco.ca/danby-10,000-btu-u-shaped-inverter-wireless-window-air-conditioner.product.100780714.html",1
www.costco.ca/akam/11/31a9b21,1
www.costco.ca/akam/11/pixel_76b18ee9,1
www.costco.ca/akam/11/pixel_36a81a25,1
www.costco.ca/.product.100418539.html,1
www.costco.ca/akam/11/pixel_26c26280,1
www.costco.ca/.product.100847448.html,1
www.costco.ca/akam/13/pixel_a6e8a71,1
www.costco.ca/akam/11/pixel_349a47bd,1
www.costco.ca/king-canada-%e2%80%93-lampe-de-travail-sans-fil-de-10-w-%c3%a0-del-de-1-200-lm.product.100228976.html,1
costco.ca/connection-front-cover-oct-nov-2022.html,1
www.costco.ca/akam/11/pixel_1572ee7f,1
www.costco.ca/akam/11/pixel_3989e0f8,1
www.costco.ca/akam/11/pixel_7d90c843,1
www.costco.ca/bench-men%e2%80%99s-fleece-jogger.product.100942395.html,1
www.costco.ca/philips-sonicare-diamondclean-black-brush-heads%2c-6-pack.product.PII_Annalect_Identified_02.html,1
costco.ca/delta-children---siège-avec-tablette-mysize-et-bac-de-rangement.product.100704694.html,1
www.costco.ca/ZF4kVH/TD2oj-/3LOTRx/-Qoi/HL/JuOLwwXzYu/EUxMcWA/H25Xem4Q/RTMB,1
www.costco.ca/gifts-from-the-garden-by-danhui-nai.product.100744515.html,1
www.costco.ca/akam/11/pixel_31a865b,1
www.costco.ca/akam/11/pixel_6b2dc4d5,1
www.costco.ca/akam/11/pixel_120d7e5a,1
www.costco.ca/akam/11/pixel_21a6ceb,1
www.costco.ca/.product.100492027.html,1
www.costco.ca/akam/11/pixel_26d0efa9,1
www.costco.ca/akam/11/pixel_45e0c15f,1
www.costco.ca/karbon---pantalon-%c3%a0-5-poches-pour-homme.product.100840341.html,1
www.costco.ca/warehouse-locations/s-london-london-on-1619.html,1
www.costco.ca/akam/11/pixel_a7bb1d8,1
www.costco.ca/akam/11/pixel_a7e16d4,1
www.costco.ca/akam/11/pixel_10094fd0,1
www.costco.ca/akam/11/pixel_3f943da4,1
costco.ca/bestar---meuble-lit-illusion-brun-à-2-places-avec-matelas.product.100540659.html,1
www.costco.ca/akam/11/pixel_b86534c,1
www.costco.ca/akam/11/pixel_e97842,1
www.costco.ca/akam/11/pixel_30fd5764,1
www.costco.ca/.product.100124885.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBQ1/s64424084628672,1
www.costco.ca/akam/11/pixel_5def429b,1
costco.ca/maytag-5.8-cu-ft.-slate-electric-front-load-washer-with-sanitize-cycle.product.100981812.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBQ1/s27406546228413,1
www.costco.ca/sheffield-home-mick-multifunction-alarm-clock-%26-charging-station.product.100813189.html,1
www.costco.ca/akam/11/pixel_3546fac5,1
www.costco.ca/healthy-crunch---paquet-de-latt%c3%a9s-instantan%c3%a9s%2c-4-x-140-g.product.100688351.html,1
"www.costco.ca/madegood-red-velvet-soft-baked-mini-cookies,-32-%c3%97-24-g.product.100778335.html",1
www.costco.ca/akam/11/pixel_524fdab3,1
www.costco.ca/mF6TFgDW/xQ6LtvQ/nxYjxX5/zd/1G1NVkS2zE/RkQCTFVf/REs/GeQEAaT4,1
costco.ca/justina-3-piece-mid-century-grey-fabric-right-hand-facing-sectional.product.100795959.html,1
"www.costco.ca/13-in.-apple-macbook-pro-with-touch-bar,-space-grey-with-applecare+,-apple-m1-chip,-8-gb-ram,-256-gb-ssd.product.100715467.html",1
www.costco.ca/akam/13/pixel_31a994d,1
www.costco.ca/whirlpool-24-in.-12.9-cu.-ft.-black-bottom-freezer-refrigerator-with-auto-hibernate-mode.product.100777141.html,1
costco.ca/element-men's-hiking-boot.product.PII_Annalect_Identified_02.html,1
www.costco.ca/tide-original-ultra-concentrated-liquid-laundry-detergent%2c-131-loads.product.100680886.html,1
www.costco.ca/steve-madden-women%e2%80%99s-strap-sandal.product.100807125.html,1
www.costco.ca/akam/11/pixel_12368fa3,1
www.costco.ca/husky-sprint-central-vacuum-electric-kit.product.100125501.html,1
www.costco.ca/akam/11/pixel_d4831a0,1
www.costco.ca/.product.1439840.html,1
www.costco.ca/akam/11/pixel_4cfca742,1
"www.costco.ca/goldfish-baked-snack-cheddar-crackers,-24-%c3%97-43-g-(1.5-oz.).product.100417632.html",1
www.costco.ca/akam/11/pixel_399d1d0e,1
"www.costco.ca/body-glove---kayak-gonflable-porter-de-2,9-m-(9,5-pi).product.100725713.html",1
www.costco.ca/perflex---haut-d%e2%80%99uniform-m%c3%a9dical.product.100651021.html,1
www.costco.ca/safavieh-black-%26-brown-cowhide-indoor-rug.product.100775616.html,1
www.costco.ca/brother-serger-655d.product.100368768.html,1
www.costco.ca/akam/11/pixel_b8620e7,1
www.costco.ca/bounty-plus---papier-essuietout-sur-mesure-de-12-rouleaux-%c3%a0-91-feuilles.product.100735643.html,1
"www.costco.ca/hisense-10,000-btu-sacc-4-in-1-portable-air-conditioner.product.100781730.html",1
